ID,FirstName,LastName,Email,Phone,Department,Position,Salary,StartDate,City,State,Country,EmployeeType,PerformanceScore,YearsExperience,Skills
EMP008811,Sarah,Williams,user8811@company.com,+1-793-852-9487,Finance,Specialist,41249.07,2023-10-13,Houston,TX,Germany,Intern,4.83,10,"SQL, Excel"
EMP008812,Robert,Miller,user8812@company.com,+1-371-339-6439,Engineering,Analyst,38734.83,2017-05-03,Phoenix,TX,USA,Intern,2.98,30,"SQL, Excel"
EMP008813,Emily,Williams,user8813@company.com,+1-901-246-2124,Sales,Analyst,36649.28,2023-12-10,Houston,PA,UK,Intern,3.73,17,"Python, JavaScript"
EMP008814,Sarah,Garcia,user8814@company.com,+1-393-568-4873,Finance,Coordinator,135803.89,2025-06-10,New York,AZ,France,Full-time,3.5,19,"SQL, Communication"
EMP008815,Jane,Brown,user8815@company.com,+1-959-752-4687,IT,Analyst,96651.67,2025-08-14,Los Angeles,TX,UK,Full-time,3.29,3,"Communication, Python"
EMP008816,Michael,Garcia,user8816@company.com,+1-229-736-4178,Marketing,Developer,38965.78,2021-02-09,Chicago,NY,Germany,Full-time,4.13,9,"Communication, Python, SQL"
EMP008817,Lisa,Garcia,user8817@company.com,+1-335-991-4174,Engineering,Specialist,128125.97,2021-07-10,New York,AZ,France,Full-time,3.96,12,"JavaScript, Python"
EMP008818,Sarah,Williams,user8818@company.com,+1-714-907-4660,Sales,Analyst,94233.92,2017-01-14,New York,IL,UK,Intern,4.05,13,"Excel, Python, SQL"
EMP008819,Lisa,Johnson,user8819@company.com,+1-515-501-9131,Finance,Analyst,119327.35,2020-04-26,Chicago,PA,UK,Full-time,4.01,27,Excel
EMP008820,John,Garcia,user8820@company.com,+1-299-569-2924,HR,Coordinator,104570.86,2018-03-20,Los Angeles,IL,Germany,Part-time,2.81,24,"Excel, JavaScript"
EMP008821,Michael,Brown,user8821@company.com,+1-437-837-5121,HR,Analyst,146790.5,2018-06-26,Phoenix,IL,Canada,Contract,2.59,2,JavaScript
EMP008822,David,Garcia,user8822@company.com,+1-214-530-4134,Marketing,Manager,146759.91,2019-05-21,Phoenix,PA,Germany,Full-time,4.45,17,Python
EMP008823,Lisa,Garcia,user8823@company.com,+1-967-452-8978,Sales,Specialist,102370.94,2021-08-31,Chicago,PA,UK,Contract,4.58,3,"Communication, Python"
EMP008824,Emily,Garcia,user8824@company.com,+1-219-280-7688,IT,Specialist,98669.15,2025-04-18,New York,TX,France,Intern,4.47,7,"JavaScript, SQL"
EMP008825,David,Brown,user8825@company.com,+1-889-570-6059,Sales,Specialist,114895.7,2016-10-05,Los Angeles,NY,USA,Intern,2.94,8,Python
EMP008826,Robert,Garcia,user8826@company.com,+1-865-432-7821,IT,Manager,45232.43,2017-04-21,Chicago,PA,Canada,Intern,3.42,10,Python
EMP008827,David,Brown,user8827@company.com,+1-644-738-8003,Engineering,Specialist,101082.74,2023-12-06,Phoenix,NY,Germany,Full-time,4.08,5,"Excel, Communication, SQL"
EMP008828,David,Smith,user8828@company.com,+1-402-837-7477,Finance,Developer,97865.26,2019-07-11,Los Angeles,TX,Canada,Full-time,4.05,25,"Excel, JavaScript, Python"
EMP008829,Sarah,Miller,user8829@company.com,+1-501-469-8293,Marketing,Developer,90951.85,2022-11-14,Houston,CA,France,Contract,3.8,7,"Excel, SQL, JavaScript"
EMP008830,Lisa,Garcia,user8830@company.com,+1-802-934-4070,Marketing,Analyst,71978.87,2016-06-23,New York,PA,Canada,Contract,4.56,23,"SQL, JavaScript, Excel"
EMP008831,Emily,Miller,user8831@company.com,+1-866-939-1540,Finance,Coordinator,58611.92,2018-10-27,Phoenix,CA,UK,Intern,4.5,4,"JavaScript, Python, Communication"
EMP008832,Emily,Brown,user8832@company.com,+1-750-226-7800,Engineering,Developer,103501.15,2017-09-05,Phoenix,PA,France,Contract,4.81,24,"Excel, Communication, SQL"
EMP008833,Emily,Smith,user8833@company.com,+1-636-374-4524,HR,Specialist,111458.94,2020-07-05,Phoenix,NY,France,Part-time,2.87,4,JavaScript
EMP008834,David,Johnson,user8834@company.com,+1-576-371-9217,Sales,Specialist,122123.97,2026-01-16,Houston,CA,USA,Contract,4.52,8,"Python, Excel, SQL"
EMP008835,Lisa,Williams,user8835@company.com,+1-566-154-6386,HR,Specialist,137880.61,2025-09-29,New York,TX,Germany,Contract,3.02,17,JavaScript
EMP008836,Emily,Brown,user8836@company.com,+1-528-222-7486,HR,Coordinator,149971.76,2016-12-17,New York,TX,France,Contract,3.34,3,"Python, JavaScript, SQL"
EMP008837,Emily,Brown,user8837@company.com,+1-918-819-7084,HR,Analyst,123882.57,2018-02-13,Houston,AZ,Canada,Part-time,4.43,7,"SQL, Python"
EMP008838,John,Garcia,user8838@company.com,+1-311-119-1876,HR,Coordinator,128942.61,2021-01-17,Houston,CA,Germany,Contract,4.76,28,Excel
EMP008839,John,Brown,user8839@company.com,+1-296-899-7139,Marketing,Coordinator,81402.04,2022-07-14,Los Angeles,AZ,Germany,Contract,4.74,25,"JavaScript, Python"
EMP008840,Michael,Williams,user8840@company.com,+1-223-469-6120,Finance,Coordinator,103943.21,2019-09-24,Los Angeles,CA,France,Full-time,4.48,23,"Communication, Excel, SQL"
EMP008841,Michael,Garcia,user8841@company.com,+1-887-604-4302,Finance,Specialist,122243.77,2022-06-15,New York,NY,Canada,Part-time,3.67,22,Python
EMP008842,John,Smith,user8842@company.com,+1-202-330-8893,Finance,Specialist,46767.13,2018-11-18,Phoenix,PA,Canada,Full-time,2.96,26,SQL
EMP008843,David,Williams,user8843@company.com,+1-962-976-2605,Engineering,Manager,97068.71,2024-01-14,Phoenix,CA,Germany,Contract,4.32,19,"Python, JavaScript"
EMP008844,Sarah,Smith,user8844@company.com,+1-312-432-8291,IT,Coordinator,85917.54,2017-03-09,Los Angeles,AZ,France,Contract,3.19,15,Communication
EMP008845,Sarah,Jones,user8845@company.com,+1-897-742-8454,Engineering,Manager,107136.08,2020-10-17,Los Angeles,NY,Germany,Contract,3.13,18,"Excel, Communication"
EMP008846,Emily,Garcia,user8846@company.com,+1-283-997-6029,HR,Developer,96393.28,2016-07-06,Houston,AZ,Canada,Full-time,3.5,14,Excel
EMP008847,Robert,Miller,user8847@company.com,+1-832-374-1564,Sales,Coordinator,50065.68,2017-04-07,Houston,TX,France,Part-time,3.97,3,"Communication, JavaScript, Excel"
EMP008848,Sarah,Garcia,user8848@company.com,+1-476-447-6870,Engineering,Developer,136392.27,2022-08-07,Chicago,CA,USA,Part-time,4.03,9,"SQL, Excel, Communication"
EMP008849,Emily,Williams,user8849@company.com,+1-685-697-1560,Engineering,Manager,99653.18,2023-02-22,Phoenix,IL,France,Contract,4.97,30,"SQL, Excel, Communication"
EMP008850,John,Johnson,user8850@company.com,+1-447-417-4003,HR,Manager,139849.32,2018-08-21,Houston,CA,Germany,Part-time,4.01,13,"SQL, Python"
EMP008851,Lisa,Brown,user8851@company.com,+1-204-878-4807,HR,Analyst,57427.99,2024-07-30,Phoenix,TX,Germany,Part-time,4.57,3,"Python, Excel, JavaScript"
EMP008852,Emily,Williams,user8852@company.com,+1-882-297-7495,IT,Analyst,112583.43,2025-02-04,Los Angeles,TX,Canada,Full-time,4.96,22,Excel
EMP008853,John,Miller,user8853@company.com,+1-700-132-3728,HR,Specialist,47800.9,2022-07-14,New York,IL,Germany,Contract,4.51,26,"Python, SQL, Communication"
EMP008854,Robert,Smith,user8854@company.com,+1-636-537-8827,HR,Specialist,126531.06,2022-09-28,Los Angeles,NY,USA,Contract,4.28,9,"Python, JavaScript"
EMP008855,Robert,Smith,user8855@company.com,+1-869-464-1999,Marketing,Analyst,73485.71,2018-12-24,Phoenix,NY,France,Part-time,4.08,22,"Excel, Python, SQL"
EMP008856,Emily,Williams,user8856@company.com,+1-723-763-2198,Sales,Developer,96083.34,2024-12-24,Chicago,CA,Germany,Intern,2.76,11,"Python, Excel"
EMP008857,Lisa,Johnson,user8857@company.com,+1-713-983-4392,Sales,Analyst,72698.85,2020-06-23,New York,TX,France,Intern,4.87,10,"Communication, Python"
EMP008858,Emily,Williams,user8858@company.com,+1-686-401-8525,Finance,Manager,53238.6,2021-02-08,Chicago,PA,France,Contract,4.4,19,"Excel, Python"
EMP008859,Sarah,Brown,user8859@company.com,+1-508-892-4985,Marketing,Coordinator,49137.51,2023-05-28,Los Angeles,AZ,France,Part-time,2.6,10,Communication
EMP008860,Robert,Garcia,user8860@company.com,+1-727-383-4126,IT,Specialist,148287.21,2022-09-08,Phoenix,CA,UK,Part-time,2.97,9,JavaScript
EMP008861,John,Brown,user8861@company.com,+1-473-661-3511,Sales,Developer,53601.92,2017-12-28,Houston,CA,UK,Full-time,2.87,23,"SQL, Excel, JavaScript"
EMP008862,Sarah,Garcia,user8862@company.com,+1-358-826-9107,Marketing,Analyst,96731.1,2022-09-16,New York,NY,France,Contract,3.82,10,Python
EMP008863,Emily,Brown,user8863@company.com,+1-303-241-6606,IT,Developer,86206.0,2017-06-19,Los Angeles,AZ,USA,Full-time,4.49,24,"JavaScript, Python"
EMP008864,David,Garcia,user8864@company.com,+1-960-942-8774,HR,Analyst,137089.44,2024-02-23,Phoenix,CA,USA,Part-time,3.31,10,JavaScript
EMP008865,Emily,Johnson,user8865@company.com,+1-787-731-8344,Sales,Specialist,86969.83,2018-10-25,Houston,PA,UK,Intern,2.77,24,"Excel, SQL"
EMP008866,David,Smith,user8866@company.com,+1-691-701-2625,Marketing,Analyst,99045.35,2022-01-04,Los Angeles,PA,Canada,Part-time,4.6,14,Python
EMP008867,Lisa,Williams,user8867@company.com,+1-911-701-8659,Engineering,Specialist,44128.21,2022-06-13,Phoenix,TX,France,Intern,3.63,10,Python
EMP008868,Emily,Garcia,user8868@company.com,+1-543-434-8018,Finance,Specialist,83271.58,2022-04-15,Chicago,NY,Canada,Part-time,4.89,16,"Excel, Communication, JavaScript"
EMP008869,Lisa,Brown,user8869@company.com,+1-585-958-1072,Engineering,Coordinator,139077.5,2022-08-12,New York,PA,UK,Full-time,2.66,7,"SQL, Python, Communication"
EMP008870,Robert,Smith,user8870@company.com,+1-391-811-9369,IT,Specialist,100230.84,2023-06-15,Houston,AZ,USA,Intern,4.59,28,JavaScript
EMP008871,John,Garcia,user8871@company.com,+1-732-485-9287,IT,Developer,107023.76,2018-07-03,Phoenix,IL,Germany,Full-time,4.58,2,Python
EMP008872,David,Williams,user8872@company.com,+1-719-828-9270,Engineering,Specialist,123195.17,2017-07-12,Houston,NY,France,Part-time,3.25,21,"Python, JavaScript"
EMP008873,John,Garcia,user8873@company.com,+1-353-651-5207,Sales,Manager,64044.99,2025-12-18,Houston,TX,Germany,Intern,2.66,30,Excel
EMP008874,Sarah,Smith,user8874@company.com,+1-798-405-3985,Sales,Manager,108053.55,2022-08-31,Chicago,CA,France,Intern,3.12,5,"SQL, Communication, JavaScript"
EMP008875,Lisa,Williams,user8875@company.com,+1-926-166-1601,Engineering,Developer,115945.09,2019-12-06,Phoenix,AZ,USA,Full-time,3.13,22,"SQL, Python"
EMP008876,Robert,Brown,user8876@company.com,+1-253-931-1485,Finance,Specialist,44132.04,2020-08-16,Los Angeles,TX,Germany,Contract,4.11,5,JavaScript
EMP008877,Robert,Jones,user8877@company.com,+1-322-349-2718,IT,Developer,138609.15,2020-01-25,New York,IL,Canada,Part-time,2.84,26,"JavaScript, Python, Communication"
EMP008878,Jane,Garcia,user8878@company.com,+1-809-865-2757,Marketing,Developer,76850.52,2024-09-08,New York,NY,USA,Contract,3.67,13,"Excel, SQL, Python"
EMP008879,Robert,Miller,user8879@company.com,+1-633-303-2784,Finance,Developer,142954.06,2019-08-03,Phoenix,PA,Canada,Intern,2.51,7,"Communication, Excel"
EMP008880,Sarah,Brown,user8880@company.com,+1-596-808-6635,Sales,Specialist,147187.87,2021-02-05,Los Angeles,CA,USA,Intern,3.6,19,"SQL, Python"
EMP008881,Sarah,Miller,user8881@company.com,+1-434-599-9272,IT,Coordinator,86803.3,2022-04-29,New York,IL,USA,Contract,4.11,11,SQL
EMP008882,David,Johnson,user8882@company.com,+1-985-999-6816,Sales,Developer,136805.88,2024-05-27,Los Angeles,PA,Canada,Contract,2.75,7,JavaScript
EMP008883,Michael,Miller,user8883@company.com,+1-385-288-6727,HR,Manager,141253.54,2020-10-23,Houston,IL,France,Full-time,2.64,24,"SQL, Excel"
EMP008884,Emily,Jones,user8884@company.com,+1-750-242-4772,Marketing,Specialist,138780.57,2021-02-02,Chicago,IL,France,Full-time,3.48,7,"Excel, JavaScript, SQL"
EMP008885,Jane,Smith,user8885@company.com,+1-460-841-4361,IT,Coordinator,91566.88,2020-06-26,Chicago,CA,Canada,Full-time,2.61,0,"JavaScript, Communication, SQL"
EMP008886,John,Smith,user8886@company.com,+1-491-875-4801,Marketing,Coordinator,111279.23,2019-01-25,Chicago,CA,UK,Intern,4.49,1,Python
EMP008887,Michael,Brown,user8887@company.com,+1-858-931-9639,Sales,Analyst,117840.86,2020-11-16,Phoenix,NY,Germany,Part-time,4.06,14,SQL
EMP008888,Emily,Miller,user8888@company.com,+1-259-905-1469,IT,Developer,106614.08,2021-10-16,Chicago,IL,USA,Full-time,2.8,22,Communication
EMP008889,John,Williams,user8889@company.com,+1-707-226-8072,HR,Manager,119452.66,2016-12-29,New York,CA,Germany,Full-time,3.8,17,SQL
EMP008890,Robert,Brown,user8890@company.com,+1-955-728-3355,Sales,Specialist,148366.81,2023-02-07,Phoenix,IL,UK,Intern,4.14,7,SQL
EMP008891,Sarah,Miller,user8891@company.com,+1-694-629-6217,IT,Developer,84105.06,2018-02-14,Houston,CA,UK,Intern,3.56,8,"Communication, Excel"
EMP008892,Jane,Smith,user8892@company.com,+1-463-348-8387,IT,Manager,84002.22,2024-06-04,Los Angeles,NY,USA,Contract,2.53,25,"SQL, Python, Communication"
EMP008893,Sarah,Smith,user8893@company.com,+1-539-458-4842,HR,Coordinator,52727.46,2022-07-31,Phoenix,AZ,Canada,Full-time,3.26,14,"JavaScript, Python, Communication"
EMP008894,Lisa,Johnson,user8894@company.com,+1-339-916-9251,Marketing,Analyst,132730.41,2021-05-09,Phoenix,AZ,Germany,Part-time,4.3,30,JavaScript
EMP008895,John,Smith,user8895@company.com,+1-710-174-6563,Marketing,Manager,49693.78,2021-09-05,Los Angeles,TX,Canada,Intern,4.5,12,Communication
EMP008896,Lisa,Johnson,user8896@company.com,+1-255-769-2900,HR,Developer,90710.83,2024-02-12,New York,CA,Germany,Intern,4.07,12,"Excel, JavaScript, Python"
EMP008897,John,Garcia,user8897@company.com,+1-419-728-7977,Sales,Specialist,106395.77,2022-02-23,Houston,CA,USA,Contract,4.95,2,"SQL, JavaScript"
EMP008898,Sarah,Garcia,user8898@company.com,+1-997-633-4641,Engineering,Developer,42449.61,2025-10-25,New York,IL,France,Intern,4.71,27,"Python, JavaScript, Communication"
EMP008899,John,Smith,user8899@company.com,+1-872-533-8433,Finance,Specialist,129685.53,2020-02-01,Chicago,CA,USA,Full-time,3.28,17,"JavaScript, Communication, Excel"
EMP008900,Lisa,Jones,user8900@company.com,+1-404-435-2063,HR,Specialist,66404.32,2019-01-08,New York,TX,France,Full-time,2.79,30,"JavaScript, SQL"
EMP008901,Emily,Johnson,user8901@company.com,+1-402-596-8123,Finance,Coordinator,124983.48,2025-12-31,Los Angeles,PA,UK,Intern,4.59,15,"Excel, SQL"
EMP008902,Emily,Johnson,user8902@company.com,+1-210-932-1063,Engineering,Developer,113829.51,2021-09-06,Houston,TX,USA,Part-time,2.74,13,"SQL, Python, Communication"
EMP008903,Sarah,Brown,user8903@company.com,+1-461-687-2542,Engineering,Coordinator,109282.81,2025-12-29,Los Angeles,IL,France,Part-time,2.98,18,Excel
EMP008904,Sarah,Johnson,user8904@company.com,+1-998-633-9564,IT,Developer,75605.79,2023-07-29,Chicago,TX,Canada,Contract,4.64,10,"Python, Communication"
EMP008905,David,Smith,user8905@company.com,+1-240-241-5233,Sales,Specialist,47889.44,2017-02-12,Chicago,PA,UK,Contract,4.92,18,Excel
EMP008906,Robert,Jones,user8906@company.com,+1-226-710-4751,IT,Manager,142938.91,2022-03-25,Los Angeles,AZ,UK,Intern,4.88,8,"JavaScript, Communication, SQL"
EMP008907,Emily,Smith,user8907@company.com,+1-347-852-8690,Finance,Specialist,98528.53,2019-08-23,New York,PA,Germany,Contract,3.16,8,"JavaScript, Communication"
EMP008908,Emily,Johnson,user8908@company.com,+1-891-500-9286,Engineering,Analyst,133775.8,2021-10-19,Chicago,CA,UK,Full-time,2.69,28,SQL
EMP008909,Michael,Miller,user8909@company.com,+1-889-937-7812,Finance,Manager,149115.0,2022-02-28,Houston,CA,France,Full-time,2.99,20,"SQL, Communication"
EMP008910,John,Johnson,user8910@company.com,+1-674-550-4137,Engineering,Developer,127783.07,2019-05-26,New York,PA,UK,Contract,4.6,15,"Communication, JavaScript"
EMP008911,Michael,Garcia,user8911@company.com,+1-765-584-2827,Finance,Coordinator,85140.35,2022-12-17,Houston,AZ,Germany,Intern,3.66,15,Communication
EMP008912,Michael,Jones,user8912@company.com,+1-259-729-4688,IT,Coordinator,47122.13,2023-12-26,Los Angeles,IL,Canada,Full-time,3.79,6,SQL
EMP008913,Robert,Jones,user8913@company.com,+1-763-169-7312,Marketing,Coordinator,49815.93,2017-03-05,Phoenix,CA,USA,Part-time,2.69,7,"JavaScript, Communication"
EMP008914,Lisa,Johnson,user8914@company.com,+1-502-849-9554,Engineering,Coordinator,56552.55,2018-07-16,Phoenix,IL,UK,Part-time,2.67,21,SQL
EMP008915,John,Johnson,user8915@company.com,+1-636-938-6300,HR,Analyst,106532.45,2025-03-03,Houston,IL,Canada,Contract,4.24,27,"SQL, Python"
EMP008916,Lisa,Brown,user8916@company.com,+1-975-658-1153,Engineering,Analyst,48435.03,2024-11-29,Los Angeles,NY,USA,Full-time,2.51,16,"Communication, JavaScript"
EMP008917,Lisa,Miller,user8917@company.com,+1-861-781-2304,Finance,Coordinator,86641.95,2021-08-03,Houston,IL,Germany,Contract,2.63,28,Python
EMP008918,Jane,Jones,user8918@company.com,+1-322-887-1656,Marketing,Specialist,114210.77,2022-03-11,New York,NY,UK,Part-time,2.62,16,Communication
EMP008919,Jane,Williams,user8919@company.com,+1-242-689-1033,Sales,Specialist,38213.96,2024-08-16,Los Angeles,TX,Canada,Full-time,3.79,12,"Python, Excel"
EMP008920,Sarah,Garcia,user8920@company.com,+1-646-263-2343,HR,Analyst,76307.91,2021-09-05,Los Angeles,PA,UK,Intern,4.3,19,Excel
EMP008921,Robert,Williams,user8921@company.com,+1-482-345-6349,HR,Specialist,136691.26,2023-12-08,Houston,PA,Germany,Intern,4.78,9,"Communication, JavaScript, Excel"
EMP008922,Lisa,Miller,user8922@company.com,+1-259-644-1100,Sales,Analyst,116442.83,2024-07-21,Phoenix,NY,Germany,Full-time,4.61,30,SQL
EMP008923,Jane,Smith,user8923@company.com,+1-340-878-3944,HR,Developer,148237.16,2019-06-14,New York,CA,Canada,Contract,4.45,13,"Excel, JavaScript, SQL"
EMP008924,Robert,Garcia,user8924@company.com,+1-990-982-5386,Engineering,Developer,65898.53,2018-02-08,Los Angeles,IL,France,Intern,4.63,5,Python
EMP008925,David,Jones,user8925@company.com,+1-728-209-1669,IT,Specialist,120391.51,2025-02-21,Chicago,IL,Germany,Full-time,4.52,5,"Python, Excel, JavaScript"
EMP008926,Sarah,Brown,user8926@company.com,+1-546-867-3381,IT,Analyst,44480.87,2023-02-09,Chicago,IL,UK,Contract,4.87,11,JavaScript
EMP008927,John,Miller,user8927@company.com,+1-747-250-7624,Engineering,Specialist,134655.58,2021-12-22,Houston,IL,USA,Intern,2.92,11,"Python, Communication, SQL"
EMP008928,Robert,Williams,user8928@company.com,+1-464-712-6449,Marketing,Coordinator,88198.44,2024-06-26,New York,PA,France,Contract,4.77,8,"Communication, Excel"
EMP008929,David,Brown,user8929@company.com,+1-811-821-4624,Sales,Specialist,59464.98,2021-02-21,Chicago,PA,France,Contract,3.76,2,"Excel, Python, SQL"
EMP008930,David,Brown,user8930@company.com,+1-277-816-8573,Engineering,Developer,126029.34,2017-07-04,Phoenix,TX,UK,Part-time,3.72,13,"Excel, JavaScript"
EMP008931,Robert,Johnson,user8931@company.com,+1-763-198-9301,Marketing,Analyst,77112.59,2022-10-22,Chicago,PA,UK,Contract,4.74,17,"JavaScript, Excel, SQL"
EMP008932,Sarah,Brown,user8932@company.com,+1-666-654-1012,Sales,Specialist,105565.17,2024-10-15,New York,TX,USA,Full-time,2.84,9,"SQL, JavaScript"
EMP008933,Jane,Williams,user8933@company.com,+1-816-255-1970,Marketing,Analyst,99157.89,2022-04-05,New York,NY,USA,Contract,4.84,4,"Python, Excel"
EMP008934,John,Miller,user8934@company.com,+1-331-534-1012,Marketing,Specialist,96435.59,2022-06-24,Los Angeles,TX,Germany,Contract,3.34,30,"Excel, Communication, JavaScript"
EMP008935,Jane,Garcia,user8935@company.com,+1-516-137-8526,Marketing,Analyst,148503.96,2021-05-10,Chicago,CA,Germany,Contract,3.44,20,"Excel, JavaScript, SQL"
EMP008936,Emily,Jones,user8936@company.com,+1-940-325-6008,IT,Specialist,127340.47,2021-04-16,New York,IL,Germany,Intern,3.32,20,"Python, SQL, JavaScript"
EMP008937,Michael,Garcia,user8937@company.com,+1-529-632-1674,Sales,Coordinator,136435.76,2017-01-25,Phoenix,TX,Germany,Part-time,3.49,6,"Python, JavaScript"
EMP008938,Michael,Garcia,user8938@company.com,+1-225-241-9051,Finance,Developer,125047.53,2024-01-20,Los Angeles,PA,France,Intern,4.41,13,"Communication, Excel"
EMP008939,Jane,Miller,user8939@company.com,+1-579-447-1454,Engineering,Analyst,126720.28,2018-04-23,Phoenix,PA,USA,Full-time,2.69,22,"Communication, SQL"
EMP008940,Lisa,Garcia,user8940@company.com,+1-403-607-7291,Engineering,Specialist,121870.51,2020-03-27,Houston,AZ,France,Full-time,4.84,28,"Excel, SQL, Communication"
EMP008941,Robert,Miller,user8941@company.com,+1-246-359-4485,Marketing,Analyst,35488.88,2016-07-06,Phoenix,AZ,Germany,Intern,3.55,22,"Communication, Excel"
EMP008942,Sarah,Williams,user8942@company.com,+1-539-506-1192,Finance,Analyst,121129.9,2016-11-12,New York,TX,Germany,Contract,2.57,0,"Communication, JavaScript"
EMP008943,Michael,Williams,user8943@company.com,+1-810-200-6856,IT,Manager,130174.66,2022-01-14,Houston,IL,France,Contract,4.94,29,"SQL, Communication, JavaScript"
EMP008944,Emily,Brown,user8944@company.com,+1-335-833-5225,Sales,Analyst,83306.96,2018-08-19,Phoenix,TX,Germany,Part-time,3.21,16,Python
EMP008945,Jane,Miller,user8945@company.com,+1-955-486-2055,IT,Analyst,68374.73,2024-01-28,Chicago,NY,Canada,Full-time,3.52,27,"JavaScript, Communication, SQL"
EMP008946,David,Garcia,user8946@company.com,+1-807-635-8438,HR,Specialist,39625.98,2020-09-29,Phoenix,AZ,France,Contract,4.49,4,"JavaScript, Communication"
EMP008947,John,Johnson,user8947@company.com,+1-961-305-8034,Finance,Developer,40125.5,2022-05-30,New York,CA,Germany,Intern,3.02,23,JavaScript
EMP008948,Sarah,Johnson,user8948@company.com,+1-526-936-4997,IT,Specialist,114460.29,2020-06-10,Los Angeles,TX,Canada,Intern,3.33,21,"JavaScript, SQL"
EMP008949,Jane,Jones,user8949@company.com,+1-708-490-9518,Sales,Specialist,120647.76,2024-10-29,Los Angeles,TX,France,Intern,4.06,2,"Python, Communication"
EMP008950,Michael,Miller,user8950@company.com,+1-813-636-3913,Marketing,Coordinator,90881.96,2020-08-07,Houston,PA,France,Contract,3.54,28,"Communication, SQL"
EMP008951,Jane,Brown,user8951@company.com,+1-541-185-5965,HR,Analyst,149113.47,2016-10-28,Houston,NY,France,Contract,3.09,28,"Excel, JavaScript, SQL"
EMP008952,Sarah,Johnson,user8952@company.com,+1-295-670-3044,Engineering,Specialist,120491.2,2023-07-11,Houston,PA,Germany,Contract,2.57,15,"Python, Communication"
EMP008953,Emily,Smith,user8953@company.com,+1-566-540-5324,Engineering,Developer,115156.35,2020-08-28,Houston,NY,Germany,Contract,4.01,7,"Communication, Excel, SQL"
EMP008954,David,Brown,user8954@company.com,+1-728-669-6218,Marketing,Analyst,40362.79,2017-09-17,Chicago,PA,USA,Part-time,4.28,21,Python
EMP008955,Emily,Brown,user8955@company.com,+1-217-398-5909,Finance,Manager,74211.55,2022-12-13,Chicago,TX,France,Contract,3.14,12,"Python, JavaScript, Communication"
EMP008956,David,Johnson,user8956@company.com,+1-446-137-1715,IT,Manager,66647.18,2025-06-30,Chicago,PA,Canada,Intern,2.6,28,JavaScript
EMP008957,Michael,Smith,user8957@company.com,+1-954-691-2859,Finance,Specialist,146422.67,2024-03-09,Chicago,TX,Germany,Contract,3.48,20,"JavaScript, SQL, Excel"
EMP008958,Emily,Miller,user8958@company.com,+1-582-757-9663,IT,Coordinator,119503.68,2016-04-07,New York,NY,UK,Contract,2.58,26,"Excel, Communication, JavaScript"
EMP008959,Emily,Brown,user8959@company.com,+1-383-853-5856,Finance,Manager,134771.11,2017-09-25,Houston,PA,Canada,Contract,4.04,4,JavaScript
EMP008960,Michael,Brown,user8960@company.com,+1-328-571-7147,Sales,Developer,38985.9,2016-06-24,Los Angeles,AZ,France,Contract,3.2,7,"Excel, Communication, Python"
EMP008961,Lisa,Williams,user8961@company.com,+1-743-586-8186,Engineering,Specialist,111331.38,2021-06-02,Houston,TX,Germany,Intern,2.74,13,"JavaScript, Communication"
EMP008962,Lisa,Williams,user8962@company.com,+1-613-250-6881,Engineering,Specialist,41365.67,2025-07-19,Phoenix,PA,Canada,Full-time,3.28,12,"Excel, SQL, Python"
EMP008963,Michael,Brown,user8963@company.com,+1-248-354-4867,Marketing,Manager,59653.18,2019-08-19,Chicago,NY,Germany,Contract,4.45,22,"Python, SQL"
EMP008964,David,Garcia,user8964@company.com,+1-427-720-8167,IT,Manager,145692.25,2022-04-21,Chicago,IL,France,Full-time,4.88,12,"Communication, JavaScript, Python"
EMP008965,Sarah,Jones,user8965@company.com,+1-543-808-9160,Engineering,Manager,58836.84,2023-10-27,Chicago,TX,Germany,Full-time,3.7,16,SQL
EMP008966,Sarah,Brown,user8966@company.com,+1-244-497-8833,Engineering,Specialist,104336.67,2021-05-03,New York,PA,UK,Intern,3.65,23,"Excel, JavaScript"
EMP008967,Sarah,Smith,user8967@company.com,+1-535-449-3989,Marketing,Analyst,130129.74,2019-04-07,New York,IL,Canada,Contract,4.53,29,"JavaScript, SQL, Communication"
EMP008968,John,Brown,user8968@company.com,+1-475-186-5512,Marketing,Specialist,128305.38,2016-03-29,New York,CA,France,Intern,2.63,29,Excel
EMP008969,Emily,Jones,user8969@company.com,+1-617-397-5504,HR,Coordinator,106240.92,2021-09-15,Los Angeles,NY,USA,Part-time,3.93,17,"SQL, JavaScript"
EMP008970,Michael,Johnson,user8970@company.com,+1-980-347-5479,Marketing,Coordinator,117441.01,2021-10-24,Chicago,TX,USA,Intern,3.92,12,Python
EMP008971,Emily,Williams,user8971@company.com,+1-207-548-3404,Finance,Coordinator,138422.6,2019-01-02,Los Angeles,CA,Germany,Contract,3.98,26,"SQL, Python"
EMP008972,David,Williams,user8972@company.com,+1-724-849-9633,IT,Manager,94905.6,2017-01-23,Houston,TX,Canada,Full-time,3.83,22,"JavaScript, Python"
EMP008973,Sarah,Smith,user8973@company.com,+1-630-108-4012,IT,Manager,132641.42,2025-08-17,Los Angeles,AZ,Canada,Part-time,3.76,0,Communication
EMP008974,David,Williams,user8974@company.com,+1-861-107-8171,Engineering,Developer,135010.41,2023-03-16,Phoenix,NY,Germany,Full-time,4.66,28,Communication
